model_name,fold_id,center,calibration_variant,uses_unlabeled_target_distribution,temperature,median_offset,auroc,brier,ece,sensitivity,specificity,ppv,npv,cin3_sensitivity,cin3_false_negatives,referral_rate
ColposcopyOnly_ViT,loco_荆州市第一人民医院,荆州市第一人民医院,no_calibration,False,,,0.46572181938035606,0.3658051310034693,0.37608440604239657,0.2702702702702703,0.6205962059620597,0.06666666666666667,0.89453125,0.3076923076923077,9,0.3694581280788177
ColposcopyOnly_ViT,loco_荆州市第一人民医院,荆州市第一人民医院,threshold_lock_only,False,,,0.46572181938035606,0.3658051310034693,0.37608440604239657,0.2702702702702703,0.6205962059620597,0.06666666666666667,0.89453125,0.0,13,0.3694581280788177
ColposcopyOnly_ViT,loco_荆州市第一人民医院,荆州市第一人民医院,temperature_scaling_val_only,False,3.75,,0.46572181938035595,0.27301121431816805,0.33176649911997963,0.24324324324324326,0.6531165311653117,0.06569343065693431,0.895910780669145,0.0,13,0.3374384236453202
ColposcopyOnly_ViT,loco_荆州市第一人民医院,荆州市第一人民医院,logit_median_matching_target_unlabeled,True,,-0.553333339044034,0.46572181938035606,0.3478575854262515,0.3545415891321325,0.24324324324324326,0.6531165311653117,0.06569343065693431,0.895910780669145,0.0,13,0.3374384236453202
ColposcopyOnly_ViT,loco_荆州市第一人民医院,荆州市第一人民医院,full_model_calibration,True,,-0.553333339044034,0.46572181938035606,0.3478575854262515,0.3545415891321325,0.24324324324324326,0.6531165311653117,0.06569343065693431,0.895910780669145,0.0,13,0.3374384236453202
ColposcopyOnly_ViT,loco_襄阳市中心医院,襄阳市中心医院,no_calibration,False,,,0.5472261072261072,0.43445550157639595,0.43404633155897443,0.6,0.4897435897435897,0.2490566037735849,0.8127659574468085,0.6885245901639344,19,0.53
ColposcopyOnly_ViT,loco_襄阳市中心医院,襄阳市中心医院,threshold_lock_only,False,,,0.5472261072261072,0.43445550157639595,0.43404633155897443,0.7181818181818181,0.35384615384615387,0.23867069486404835,0.8165680473372781,0.7377049180327869,16,0.662
ColposcopyOnly_ViT,loco_襄阳市中心医院,襄阳市中心医院,temperature_scaling_val_only,False,3.8000000000000003,,0.5472610722610722,0.33564539176111574,0.3602455904883719,0.8636363636363636,0.1358974358974359,0.2199074074074074,0.7794117647058824,0.8524590163934426,9,0.864
ColposcopyOnly_ViT,loco_襄阳市中心医院,襄阳市中心医院,logit_median_matching_target_unlabeled,True,,-2.4120590497258836,0.5472610722610722,0.3621880725583995,0.3611377989140695,0.5818181818181818,0.5230769230769231,0.256,0.816,0.6721311475409836,20,0.5
ColposcopyOnly_ViT,loco_襄阳市中心医院,襄阳市中心医院,full_model_calibration,True,,-2.4120590497258836,0.5472610722610722,0.3621880725583995,0.3611377989140695,0.5818181818181818,0.5230769230769231,0.256,0.816,0.6721311475409836,20,0.5
